"Gene","Normal","Tumor","log2FC"
"ENSG00000015133.20",0,31.6678426099061,5.02979927697399
"ENSG00000015153.15",23.1329476868424,37.608696123704,0.677921690639446
"ENSG00000015171.21",1300.7501616929,937.503631299114,-0.472018353610049
"ENSG00000015285.12",4.30196284178188,6.50865686891948,0.502028305611224
"ENSG00000015413.10",0,8.5588763810557,3.25684104344145
"ENSG00000015475.19",46.7368703143301,39.3693456071198,-0.241843784012624
"ENSG00000015479.20",40.6119162372928,122.722601191207,1.57204043920193
"ENSG00000015520.15",13.1455085583727,20.5393346937521,0.606629643312589
"ENSG00000015532.10",3.07957709515529,18.1843150113364,2.23343574380328
"ENSG00000015568.13",105.322537014685,269.087707183206,1.34498054328131
"ENSG00000015592.17",0,8.5588763810557,3.25684104344145
"ENSG00000015676.18",11.4671582136184,22.6734466514314,0.925137113278987
"ENSG00000016391.11",103.912892329879,68.518928117187,-0.59371423275495
"ENSG00000016402.14",16.6300253062947,3.1268743758506,-2.09491311775972
"ENSG00000016602.9",8.1642613644002,4.28697691534173,-0.793575577381822
"ENSG00000016864.19",10.0271496285155,4.78700346342653,-0.930171508991885
"ENSG00000017260.20",1.98376051866902,24.1964690537369,3.07801792121291
"ENSG00000017483.16",4.02205855598884,12.431445068235,1.41926377513044
"ENSG00000017797.13",82.0241807335049,33.282868241863,-1.27604376542697
"ENSG00000018189.13",47.1233818669753,42.0173578710744,-0.161819114301488
"ENSG00000018236.15",12.4742597563888,7.69584743903003,-0.631807482050623
"ENSG00000018280.18",37.7107387371745,55.4218790187667,0.543520873227012
"ENSG00000018408.15",9.23897357864748,30.9558196660487,1.64200759550363
"ENSG00000018510.18",81.6993197063381,64.2600209998164,-0.341676010007797
"ENSG00000018610.15",156.98937928661,118.47935245379,-0.403066253847412
"ENSG00000018625.15",13.3283409077448,30.3863776296916,1.13126696570938
"ENSG00000018699.13",19.5329623758118,2.61097108665681,-2.50748301240455
"ENSG00000019144.20",182.805351598092,132.98844802667,-0.456070149754244
"ENSG00000019186.10",0,14.5500898477947,3.95885101110133
"ENSG00000019485.14",21.8498689756679,28.1466218715026,0.351142790333469
"ENSG00000019505.8",15.3478931594633,6.25493017201568,-1.17207108619272
"ENSG00000019582.17",243.487578517901,238.123030147665,-0.0320080852435046
"ENSG00000019991.18",19.6549434048783,14.6528023035935,-0.400066142823208
"ENSG00000019995.6",4.75335944688459,18.513222276442,1.76197552217743
"ENSG00000020129.16",10.4760619840191,12.0274202455282,0.182923757086943
"ENSG00000020181.18",8.61752649660324,8.93527858955247,0.046894522641535
"ENSG00000020219.9",8.14872550355987,2.57709012174062,-1.35478431125658
"ENSG00000020256.20",2.84527499763029,32.3343086614205,3.11584912420705
"ENSG00000020426.11",5.83503024715821,13.3675399605662,1.07179343442208
"ENSG00000020577.14",9.97840363582778,30.6662279025572,1.528276734991
"ENSG00000020633.19",6.35835238199906,22.6473764504896,1.68422546128904
"ENSG00000020922.13",130.860933635667,129.182938943915,-0.018476812191074
"ENSG00000021300.14",8.13552762379028,4.91670630962277,-0.626693769208668
"ENSG00000021355.13",23.0350560429011,12.50268284408,-0.831894083023432
"ENSG00000021461.18",24.994270410414,11.4026132917748,-1.06754952759897
"ENSG00000021488.13",20.99394572397,19.0054792579766,-0.136711256781003
"ENSG00000021574.15",269.036316070629,274.223201824663,0.0274486545946805
"ENSG00000021645.20",52.0446103207191,88.1935703181296,0.749733543243296
"ENSG00000021776.11",13.8701153540381,67.627411600936,2.20636910296566
"ENSG00000021826.18",120.693543537002,208.064153757331,0.780693090176337
"ENSG00000021852.14",3.4981692310711,6.86073154689874,0.805325641414401
"ENSG00000022277.13",5.80766664248074,7.74837861230587,0.361855265762674
"ENSG00000022355.18",11.7180524250933,25.6015239663524,1.06463113730634
"ENSG00000022556.16",47.845307716061,27.5889123304122,-0.772764244091251
"ENSG00000022567.10",9.16364871378336,39.2856613390812,1.98684802185685
"ENSG00000022840.17",75.8931699924948,57.8708202653063,-0.38530272771647
"ENSG00000022976.16",96.6560239051008,48.3570481296545,-0.984452924817557
"ENSG00000023041.12",85.0024019236818,61.8100180829858,-0.453382268090191
"ENSG00000023171.20",11.2445761671345,41.6200658027345,1.79938998312855
"ENSG00000023191.17",37.2774383719463,26.611270605615,-0.471237005182448
"ENSG00000023228.15",93.1471178573521,182.549931668743,0.963183742211198
"ENSG00000023287.13",3.79673860715077,3.16060736375141,-0.20525967587728
"ENSG00000023318.9",47.4713089383138,61.9321452420948,0.376666080456496
"ENSG00000023330.15",0,10.2706516572668,3.49449902792435
"ENSG00000023445.17",20.2191238952973,33.2358614290057,0.690143222557829
"ENSG00000023516.9",32.6969544320158,18.8396751532563,-0.764229801108601
"ENSG00000023572.10",22.8815660923494,11.6250784114353,-0.91960509983878
"ENSG00000023608.5",6.99468514979654,10.2935297955612,0.498383348201095
"ENSG00000023734.11",9.30407577749905,7.52358446706633,-0.273682941191172
"ENSG00000023839.12",47.7948128455861,4.26824560772058,-3.21133327830188
"ENSG00000023892.12",21.0899962335258,23.4234276066257,0.144872510997347
"ENSG00000023902.14",13.0454219278247,32.1952024490812,1.24087478649794
"ENSG00000023909.10",39.6802004607864,50.5541800874321,0.341762619719529
"ENSG00000024048.11",0.785633140853671,24.1843158237375,3.81801792451968
"ENSG00000024422.12",27.3667836429616,3.80022736163764,-2.56302793497815
"ENSG00000024526.17",24.44073314776,1.96393453951684,-3.10155475640039
"ENSG00000025039.15",2.64892926183283,12.0803527904927,1.84185636411113
"ENSG00000025156.13",16.6704219334403,2.93933772016337,-2.16531147901631
"ENSG00000025293.17",52.1148271797353,69.0782296482382,0.399851678960189
"ENSG00000025423.11",0,9.41476401916127,3.38055824562044
"ENSG00000025434.19",4.49434476955648,17.3551438528596,1.74016507383658
"ENSG00000025708.14",3.65263853662272,50.9220932033363,3.48022753214586
"ENSG00000025770.19",17.1700925324134,8.32843502328526,-0.961858792589667
"ENSG00000025796.14",10.8726747782502,25.7526326971643,1.1720358781927
"ENSG00000025800.14",103.909422109634,112.203491880637,0.109774205450881
"ENSG00000026025.16",24.8844546480356,10.6894044399321,-1.14688449450959
"ENSG00000026036.23",3.48249569555422,20.6748281388878,2.27364645145287
"ENSG00000026103.25",337.459306431324,206.744927967184,-0.704169131977952
"ENSG00000026297.17",165.806909586054,211.631711172979,0.350177721277169
"ENSG00000026508.21",23.0956756262206,25.5026096457341,0.1373601714207
"ENSG00000026559.14",144.284150041391,84.0009106788456,-0.77332711578486
"ENSG00000026652.15",10.1132728614578,65.8540523056747,2.58873125746244
"ENSG00000026751.17",55.9934259478406,38.5759571491856,-0.526171274999155
"ENSG00000026950.17",32.1102916467627,7.41195385635791,-1.97676687721895
"ENSG00000027001.10",2.46614177335921,7.29885045314391,1.25958084457582
