"","Normal","Tumor"
"ENSG00000011114.15",91.1299262878111,95.8192369477197
"ENSG00000011132.12",15.6877184502723,17.2109157144718
"ENSG00000011143.19",161.326589038674,159.112023336999
"ENSG00000011198.10",8.251869978177,15.2692662794277
"ENSG00000011201.12",23.3264280654821,2.0577518283234
"ENSG00000011243.19",1.02782931275661,36.971119161882
"ENSG00000011258.16",15.6494923474658,15.7832595790239
"ENSG00000011275.19",19.5074147303388,78.4317153836115
"ENSG00000011295.16",190.880880103787,160.251775784814
"ENSG00000011304.22",4.07923273747165,12.7474952635897
"ENSG00000011332.22",9.35900309207253,19.2328176654272
"ENSG00000011347.10",29.1876565885793,13.704423264885
"ENSG00000011376.12",23.6656627406765,19.6064654974769
"ENSG00000011405.14",16.0180489246076,12.73563346948
"ENSG00000011422.12",6.59477583850319,16.6798694442003
"ENSG00000011426.11",1.97598248952213,12.1458566193085
"ENSG00000011451.21",39.526197168932,20.3915392253704
"ENSG00000011454.18",27.0758785220065,51.5218739390555
"ENSG00000011465.18",52.6035779754467,27.2795132047824
"ENSG00000011478.13",126.537420668776,126.958491133241
"ENSG00000011485.15",25.5200659318557,21.6300381618905
"ENSG00000011523.15",233.195293294726,246.797433974202
"ENSG00000011566.15",7.73600484699149,9.04859826027938
"ENSG00000011638.11",1.25688222098475,17.5036289261561
"ENSG00000012048.26",45.5639104295607,106.399998470165
"ENSG00000012061.17",28.1432495886982,41.6796218326918
"ENSG00000012124.17",22.4729430332878,36.3548289509668
"ENSG00000012171.20",21.1675205967905,21.6841645624569
"ENSG00000012174.12",17.5079616073256,45.4079131443468
"ENSG00000012211.13",2.52025100751661,19.0457219764384
"ENSG00000012232.10",369.683179536235,187.103454603404
"ENSG00000012660.14",9.32766825948529,6.00364404502205
"ENSG00000012779.12",1.69957137595213,12.9444401754973
"ENSG00000012822.16",15.9722020744082,22.6017676409453
"ENSG00000012963.15",0,20.5413033145337
"ENSG00000012983.12",5.04331928780601,49.9670922301703
"ENSG00000013016.16",14.00457684435,17.1372546751975
"ENSG00000013275.8",1.5640964387053,10.8688950241917
"ENSG00000013288.9",49.7485603916534,22.2519001813312
"ENSG00000013293.6",63.3493481764506,205.179695989861
"ENSG00000013297.12",3.75950719857319,20.2154154748908
"ENSG00000013306.16",3.42061722336529,24.8493164974404
"ENSG00000013364.19",59.0699263664932,50.9396267286838
"ENSG00000013374.17",12.0750575885461,22.0288804462777
"ENSG00000013375.17",215.996985457451,105.922774577365
"ENSG00000013392.8",3.49994685424678,8.57155872626993
"ENSG00000013441.17",0,16.2618651240058
"ENSG00000013503.10",3.51825905733223,20.4646669920307
"ENSG00000013523.12",44.0081555499249,45.9914753233382
"ENSG00000013561.18",233.351007842461,197.985003052527
